Trial:	/storage/emulated/0/Android/data/com.matlabgeeks.gaitanalyzer/cache/Down_Hand_D3_gyroscope_t27.txt
Phone/Tablet Model:	Xiaomi Redmi Note 7S

Sensor Information
Name:	BOSCH BMI120 Gyroscope
Maximum Range:	34.906586rad/sec
Resolution:	0.0010681152rad/sec

Generated by SensorData, Version1.8.0.0
Author: Vipul Lugade
Email: SensorDataHelp@gmail.com
Website: www.matlabgeeks.com

Time	X	Y	Z
1607704920151	-0.04052734375	0.0385284423828125	-0.02362060546875
1607704920171	0.07025146484375	0.0715484619140625	-0.0193634033203125
1607704920194	0.1320343017578125	0.0704803466796875	0.0062103271484375
1607704920212	0.114990234375	0.0385284423828125	0.0360260009765625
1607704920234	0.0425567626953125	-0.0200653076171875	0.045623779296875
1607704920250	-0.008575439453125	-0.0456390380859375	0.041351318359375
1607704920272	-0.0149688720703125	-0.036041259765625	0.0466766357421875
1607704920290	0.00421142578125	-0.047760009765625	0.055206298828125
1607704920312	0.024444580078125	-0.012603759765625	0.041351318359375
1607704920332	0.0212554931640625	0.067291259765625	0.0030059814453125
1607704920351	0.001007080078125	0.1141510009765625	-0.026824951171875
1607704920372	-0.0384063720703125	0.0992431640625	-0.0438690185546875
1607704920394	-0.0724945068359375	0.0406494140625	-0.0534515380859375
1607704920413	-0.0714263916015625	0.00762939453125	-0.0374755859375
1607704920434	-0.034149169921875	0.008697509765625	-0.01190185546875
1607704920453	0.0063323974609375	0.0257415771484375	0.0051422119140625
1607704920474	-0.0053863525390625	0.0257415771484375	-0.0097808837890625
1607704920495	-0.0501251220703125	0.0129547119140625	-0.036407470703125
1607704920520	-0.0629119873046875	0.01934814453125	-0.0449371337890625
1607704920536	-0.0511932373046875	0.0289306640625	-0.0395965576171875
1607704920557	-0.0447998046875	0.00762939453125	-0.038543701171875
1607704920575	-0.0618438720703125	-0.005157470703125	-0.0513153076171875
1607704920595	-0.0597076416015625	0.029998779296875	-0.061981201171875
1607704920626	-0.0394744873046875	0.074737548828125	-0.0662384033203125
1607704920636	-0.0256195068359375	0.086456298828125	-0.0513153076171875
1607704920660	-0.034149169921875	0.0406494140625	-0.0310821533203125
1607704920679	-0.034149169921875	-0.0179443359375	-0.0289459228515625
1607704920697	-0.020294189453125	-0.01580810546875	-0.0417327880859375
1607704920718	-0.01922607421875	0.03106689453125	-0.0651702880859375
1607704920739	-0.0618438720703125	0.0406494140625	-0.0981903076171875
1607704920759	-0.1183013916015625	0.018280029296875	-0.116302490234375
1607704920779	-0.1172332763671875	0.009765625	-0.083282470703125
1607704920799	-0.074615478515625	-0.0062255859375	-0.0214996337890625
1607704920818	-0.1076507568359375	0.018280029296875	-0.0204315185546875
1607704920839	-0.215240478515625	0.05450439453125	-0.114166259765625
1607704920858	-0.24932861328125	0.041717529296875	-0.219635009765625
