Trial:	/storage/emulated/0/Android/data/com.matlabgeeks.gaitanalyzer/cache/Up_Hand_U9_gyroscope_t38.txt
Phone/Tablet Model:	Xiaomi Redmi Note 7S

Sensor Information
Name:	BOSCH BMI120 Gyroscope
Maximum Range:	34.906586rad/sec
Resolution:	0.0010681152rad/sec

Generated by SensorData, Version1.8.0.0
Author: Vipul Lugade
Email: SensorDataHelp@gmail.com
Website: www.matlabgeeks.com

Time	X	Y	Z
1607706170786	0.17144775390625	0.153564453125	-0.10565185546875
1607706170805	0.1810455322265625	-0.0893096923828125	0.066925048828125
1607706170824	0.1437530517578125	-0.1681365966796875	0.1276397705078125
1607706170845	0.045745849609375	-0.16387939453125	0.123382568359375
1607706170865	-0.034149169921875	-0.2267303466796875	0.1042022705078125
1607706170885	-0.018157958984375	-0.2022247314453125	0.088226318359375
1607706170906	0.0446929931640625	-0.073333740234375	0.0562744140625
1607706170925	0.0223236083984375	0.027862548828125	0.0093994140625
1607706170946	-0.0256195068359375	0.10882568359375	0.0051422119140625
1607706170967	-6.103515625E-5	0.020416259765625	0.064788818359375
1607706170989	-0.0330810546875	-0.106353759765625	0.0679931640625
1607706171008	-0.053314208984375	-0.0552215576171875	0.01898193359375
1607706171035	0.02337646484375	0.0012359619140625	-1.8310546875E-4
1607706171054	0.0627899169921875	-0.0349884033203125	-0.001251220703125
1607706171074	0.024444580078125	-0.0541534423828125	-0.00445556640625
1607706171089	0.0414886474609375	-0.04669189453125	-0.0055084228515625
1607706171109	0.08197021484375	-0.071197509765625	0.008331298828125
1607706171130	0.061737060546875	-0.119140625	0.0392303466796875
1607706171150	0.068115234375	-0.0988922119140625	0.0605316162109375
1607706171169	0.1309661865234375	0.0033721923828125	0.055206298828125
1607706171191	0.15228271484375	0.1748809814453125	0.029632568359375
1607706171211	0.172515869140625	0.248382568359375	0.0168609619140625
1607706171230	0.1778411865234375	0.234527587890625	0.045623779296875
1607706171251	0.1789093017578125	0.1482391357421875	0.102081298828125
1607706171271	0.19488525390625	0.147186279296875	0.13189697265625
1607706171292	0.2630615234375	0.2750091552734375	0.125518798828125
1607706171312	0.33123779296875	0.408172607421875	0.1297760009765625
1607706171334	0.4036865234375	0.48486328125	0.191558837890625
1607706171356	0.4739837646484375	0.4113616943359375	0.2586669921875
1607706171373	0.4516143798828125	0.3570404052734375	0.2980804443359375
1607706171393	0.46759033203125	0.3666229248046875	0.374786376953125
1607706171413	0.6476287841796875	0.31549072265625	0.4568023681640625
1607706171436	0.78717041015625	0.4134979248046875	0.464263916015625
1607706171454	0.799957275390625	0.5700836181640625	0.4461517333984375
1607706171473	0.7957000732421875	0.48699951171875	0.407806396484375
1607706171494	0.6902313232421875	0.316558837890625	0.405670166015625
1607706171514	0.5197906494140625	0.259033203125	0.48876953125
1607706171535	0.41326904296875	0.2430572509765625	0.5729217529296875
1607706171563	0.3994140625	0.259033203125	0.6134033203125
1607706171575	0.4292449951171875	0.2281341552734375	0.59210205078125
1607706171597	0.3845062255859375	0.2419891357421875	0.5761260986328125
1607706171616	0.3280487060546875	0.35064697265625	0.5825042724609375
1607706171639	0.3514862060546875	0.4134979248046875	0.5846405029296875
1607706171663	0.4654693603515625	0.2409210205078125	0.553741455078125
1607706171679	0.48358154296875	0.027862548828125	0.489837646484375
1607706171698	0.437774658203125	-0.0328521728515625	0.3886260986328125
1607706171727	0.3866424560546875	0.06622314453125	0.273590087890625
1607706171743	0.36639404296875	0.13226318359375	0.19049072265625
1607706171757	0.4111328125	0.0140228271484375	0.132965087890625
1607706171779	0.4047393798828125	-0.1968994140625	0.031768798828125
1607706171798	0.311004638671875	-0.320465087890625	-0.126953125
1607706171818	0.173583984375	-0.31195068359375	-0.285675048828125
1607706171839	0.08197021484375	-0.2725372314453125	-0.3858184814453125
1607706171861	0.1022186279296875	-0.2203369140625	-0.4646453857421875
1607706171880	0.1235198974609375	-0.2725372314453125	-0.51470947265625
1607706171907	0.0542755126953125	-0.4078216552734375	-0.5189666748046875
1607706171920	-0.020294189453125	-0.3407135009765625	-0.5669097900390625
1607706171941	-0.0139007568359375	-0.1553497314453125	-0.7128448486328125
1607706171961	0.0223236083984375	-0.0562896728515625	-0.88116455078125
1607706171982	0.126708984375	-0.0648040771484375	-0.9727783203125
1607706172003	0.2385711669921875	-0.1106109619140625	-0.9844970703125
1607706172020	0.2513427734375	-0.1361846923828125	-0.9887542724609375
1607706172041	0.2162017822265625	-0.1617431640625	-1.0121917724609375
1607706172064	0.1320343017578125	-0.2831878662109375	-1.0334930419921875
1607706172083	-0.08953857421875	-0.4312591552734375	-1.0356292724609375
1607706172103	-0.3334808349609375	-0.4568328857421875	-0.962127685546875
1607706172123	-0.5902099609375	-0.4216766357421875	-0.9141845703125
1607706172143	-0.770233154296875	-0.3396453857421875	-0.9653167724609375
1607706172173	-0.899139404296875	-0.2938385009765625	-1.1048736572265625
1607706172183	-1.1196441650390625	-0.427001953125	-1.2944793701171875
1607706172203	-1.4520111083984375	-0.620880126953125	-1.5341644287109375
1607706172228	-1.64056396484375	-0.355621337890625	-1.5352325439453125
1607706172243	-1.662933349609375	-0.03924560546875	-1.507537841796875
1607706172269	-1.71087646484375	0.021484375	-1.4883575439453125
1607706172285	-1.1590576171875	-0.61767578125	-1.0825042724609375
1607706172304	-0.5316162109375	-0.8871917724609375	-0.6904754638671875
1607706172326	-1.14947509765625	-0.7401885986328125	-0.5466766357421875
1607706172344	-1.2666473388671875	-0.5367279052734375	-0.6915435791015625
1607706172366	-1.0418853759765625	-0.5164794921875	-1.3775787353515625
1607706172389	-1.046142578125	-0.439788818359375	-1.474517822265625
1607706172406	-0.9854278564453125	-0.47174072265625	-1.289154052734375
1607706172426	-1.0503997802734375	-0.71142578125	-0.948272705078125
1607706172448	-1.1803741455078125	-1.15777587890625	-0.6244354248046875
1607706172466	-1.503143310546875	-1.4336700439453125	-0.50299072265625
1607706172486	-1.40301513671875	-0.7646942138671875	-0.696868896484375
1607706172506	-1.022705078125	0.0949859619140625	-1.1709136962890625
1607706172527	-0.7318878173828125	0.3346710205078125	-1.6374969482421875
1607706172547	-0.565704345703125	0.5285491943359375	-1.7770538330078125
1607706172574	-0.4272308349609375	0.694732666015625	-1.7621307373046875
1607706172590	-0.4496002197265625	0.838531494140625	-1.8090057373046875
1607706172607	-0.405914306640625	0.7000579833984375	-1.824981689453125
1607706172628	0.07025146484375	0.1301422119140625	-1.827117919921875
1607706172650	0.912872314453125	-0.5463104248046875	-1.6630706787109375
1607706172671	1.72674560546875	-1.4027862548828125	-1.5256500244140625
1607706172692	1.871612548828125	-1.8203582763671875	-1.619384765625
1607706172711	0.7498931884765625	-1.5402069091796875	-1.8963623046875
1607706172731	-0.0618438720703125	-1.0938568115234375	-1.9677276611328125
1607706172752	0.2694549560546875	-1.4347381591796875	-1.4595947265625
1607706172771	1.14190673828125	-2.38494873046875	-1.13043212890625
1607706172794	2.1421966552734375	-3.1242523193359375	-1.2050018310546875
1607706172813	2.8133087158203125	-3.6249237060546875	-1.45001220703125
1607706172830	2.8697662353515625	-4.3865814208984375	-1.57464599609375
1607706172851	2.4234161376953125	-5.203643798828125	-1.1911468505859375
1607706172872	1.8897247314453125	-5.6297454833984375	-0.3027191162109375
1607706172893	1.63299560546875	-5.452911376953125	0.4355010986328125
1607706172922	1.428466796875	-4.7764739990234375	0.5857086181640625
1607706172933	0.8905029296875	-3.9381103515625	0.600616455078125
1607706172952	0.3504180908203125	-2.7812347412109375	0.6783905029296875
1607706172974	0.36639404296875	-1.70318603515625	0.9052886962890625
1607706172994	0.917144775390625	-1.156707763671875	1.1577606201171875
1607706173023	1.5914459228515625	-1.0033111572265625	1.2376556396484375
1607706173041	2.07720947265625	-1.1034393310546875	1.1439056396484375
1607706173054	2.2114410400390625	-1.1854705810546875	0.7454986572265625
1607706173075	2.1102294921875	-1.2291412353515625	0.30767822265625
1607706173094	2.000518798828125	-1.095977783203125	0.3928985595703125
1607706173114	1.8577728271484375	-1.0235443115234375	0.9265899658203125
1607706173134	1.7214202880859375	-0.7859954833984375	1.3505706787109375
1607706173155	1.5722808837890625	-0.4429779052734375	1.6115570068359375
1607706173175	1.427398681640625	-0.252288818359375	1.7724151611328125
1607706173196	1.4540252685546875	-0.11700439453125	1.8800048828125
1607706173218	1.4891815185546875	-0.01580810546875	1.7937164306640625
1607706173236	1.3549652099609375	-0.05841064453125	1.64990234375
1607706173257	1.0939788818359375	-0.1489715576171875	1.695709228515625
1607706173276	0.663604736328125	-0.355621337890625	1.9503173828125
1607706173298	0.15228271484375	-0.6730804443359375	2.299713134765625
1607706173318	-0.15557861328125	-1.1034393310546875	2.72369384765625
1607706173337	-0.147064208984375	-1.6488494873046875	3.051788330078125
1607706173362	0.02337646484375	-2.1069183349609375	3.1295623779296875
1607706173381	0.313140869140625	-2.2699127197265625	3.131683349609375
1607706173401	0.824462890625	-2.0419464111328125	3.2403411865234375
1607706173417	1.4455108642578125	-1.3463287353515625	3.3766937255859375
1607706173438	1.8087615966796875	-0.21820068359375	3.4246368408203125
1607706173459	1.5797271728515625	1.068634033203125	3.3351593017578125
1607706173478	0.8723907470703125	2.140289306640625	3.03155517578125
1607706173499	0.1235198974609375	2.6910247802734375	2.620361328125
1607706173519	-0.4346771240234375	2.6612091064453125	2.313568115234375
1607706173539	-0.7425384521484375	2.274505615234375	2.2262115478515625
1607706173560	-0.8224334716796875	1.75360107421875	2.3519134521484375
1607706173580	-0.797943115234375	1.171966552734375	2.5127716064453125
1607706173612	-0.7894134521484375	0.6840667724609375	2.527679443359375
1607706173630	-0.6248321533203125	0.645721435546875	2.537811279296875
1607706173650	-0.5151214599609375	0.8683624267578125	2.590545654296875
1607706173671	-0.344146728515625	1.170379638671875	2.690673828125
1607706173691	-0.18701171875	1.3924713134765625	2.7476654052734375
1607706173714	-0.0900726318359375	1.5506744384765625	2.656585693359375
1607706173732	0.0010223388671875	1.6268310546875	2.4312744140625
1607706173751	0.0739898681640625	1.6321563720703125	2.110107421875
1607706173772	0.13470458984375	1.5815582275390625	1.77081298828125
1607706173793	0.1693267822265625	1.4659881591796875	1.39691162109375
1607706173812	0.182647705078125	1.261444091796875	1.0192718505859375
1607706173834	0.2220611572265625	0.95892333984375	0.6538848876953125
1607706173853	0.2891693115234375	0.603118896484375	0.330047607421875
1607706173874	0.3466949462890625	0.2158966064453125	0.03656005859375
1607706173895	0.37066650390625	-0.1361846923828125	-0.248931884765625
1607706173913	0.3632049560546875	-0.441375732421875	-0.575439453125
1607706173934	0.3147430419921875	-0.7321929931640625	-0.93548583984375
1607706173956	0.2518768310546875	-1.0656280517578125	-1.185302734375
1607706173974	0.231109619140625	-1.5002593994140625	-1.344024658203125
1607706173996	0.269989013671875	-1.98175048828125	-1.56134033203125
1607706174015	0.429779052734375	-2.3508758544921875	-1.7371063232421875
1607706174037	0.642303466796875	-2.479766845703125	-1.864410400390625
1607706174058	0.7120819091796875	-2.4366302490234375	-2.1355133056640625
1607706174107	0.085693359375	-2.0046539306640625	-3.2492523193359375
1607706174147	-0.330291748046875	-1.7979888916015625	-3.688140869140625
1607706174147	-0.7265625	-1.5359344482421875	-4.0908050537109375
1607706174167	-0.8394775390625	-1.2376708984375	-4.258056640625
1607706174187	-0.72869873046875	-0.9457855224609375	-4.280426025390625
1607706174207	-0.53375244140625	-0.67840576171875	-4.1941375732421875
1607706174230	-0.3760986328125	-0.42486572265625	-3.9523162841796875
1607706174250	-0.2983245849609375	-0.1670684814453125	-3.6455230712890625
1607706174271	-0.2748870849609375	0.0949859619140625	-3.4303436279296875
1607706174289	-0.1981964111328125	0.293121337890625	-3.27801513671875
1607706174311	-0.0692901611328125	0.3953857421875	-3.13739013671875
1607706174331	0.0638580322265625	0.4039154052734375	-2.980804443359375
1607706174352	0.2257843017578125	0.3421173095703125	-2.7805328369140625
1607706174372	0.412200927734375	0.2409210205078125	-2.5834503173828125
1607706174392	0.583709716796875	0.1514434814453125	-2.4151458740234375
1607706174411	0.6721343994140625	0.1386566162109375	-2.2628173828125
1607706174431	0.649749755859375	0.25689697265625	-2.0955657958984375
1607706174452	0.5826416015625	0.48486328125	-1.83990478515625
1607706174478	0.52618408203125	0.78314208984375	-1.4287109375
1607706174494	0.550689697265625	1.1399993896484375	-0.98236083984375
1607706174513	0.607147216796875	1.46490478515625	-0.471038818359375
1607706174533	0.630584716796875	1.6918182373046875	0.0402984619140625
1607706174554	0.6699981689453125	1.7109832763671875	0.4685211181640625
1607706174580	0.7509613037109375	1.5330810546875	0.8594818115234375
1607706174602	0.813812255859375	1.3019256591796875	1.2930450439453125
1607706174617	0.8074188232421875	1.1197662353515625	1.7585601806640625
1607706174634	0.7179412841796875	1.0153656005859375	2.1378021240234375
1607706174655	0.5048828125	0.979156494140625	2.436065673828125
1607706174675	0.2140655517578125	0.977020263671875	2.6480560302734375
1607706174697	-0.0139007568359375	0.955718994140625	2.84619140625
1607706174720	-0.12469482421875	0.8140411376953125	3.0368804931640625
1607706174735	-0.147064208984375	0.4912567138671875	3.1988067626953125
1607706174755	-0.1087188720703125	0.032135009765625	3.3564605712890625
1607706174776	-0.053314208984375	-0.438720703125	3.56524658203125
1607706174801	0.1767730712890625	-0.8648223876953125	3.716522216796875
1607706174819	0.5357666015625	-1.1322021484375	3.6376953125
1607706174836	0.8383026123046875	-1.0576324462890625	3.4235687255859375
1607706174857	1.03857421875	-0.571868896484375	3.135955810546875
1607706174878	1.02685546875	0.0875244140625	2.722625732421875
1607706174898	0.8425750732421875	0.598846435546875	2.292266845703125
1607706174917	0.5911712646484375	0.8683624267578125	1.836334228515625
